categary_name,ch_id,ch_title,commentCount,country,dislikeCount,favoriteCount,likeCount,publised_date,v_id,v_title,viewCount
Autos & Vehicles,UCP92h2vCD3hw1xbNqIGY2RQ,Saul Lopez,112,ES,54,0,1343,2019-01-26T12:00:03.000Z,dA2aBQxmqcY,"Tesla Model 3, CCS combo y Superchargers: todo lo que necesitas saber",29513
Autos & Vehicles,UCr11J2yzoabk_Wp0oCBJceA,PetrolHeadGarage,149,ES,13,0,904,2019-01-30T10:00:01.000Z,43MhhCbbYLQ,"⚡Swap Peugeot 205 RFS #36: ¡No queremos ARDER! Batería, motor de arranque, alternador y fusibles",17363
Autos & Vehicles,UCD7g9oFXSL5NZ-P82zvWuDw,Xerty TheAurelio,150,ES,49,0,909,2019-01-27T19:00:02.000Z,jVNSiJttnsw,PIEZAS PARA MI COCHE ✅ en el DESGUACE MAS GRANDE DE EUROPA 🌍 | XERTY,26366
Autos & Vehicles,UCH7Actea0TgSNbG-neF48cA,Laur's Garage,122,ES,92,0,636,2019-01-27T20:00:04.000Z,ZG7kOgEsb9Y,😩El GOLPE de mi PEUGEOT 406 + DESGUACE |Laur's Garage |,34253
Autos & Vehicles,UCn8qT_EhtL5_RPjaMEsLw7A,JoaquinPA,176,ES,103,0,3109,2019-01-31T17:01:05.000Z,03a8aGYC7TU,CONDUCIENDO POR PRIMERA VEZ,27761
Autos & Vehicles,UCyily0XbC0FotCQARGxRxLQ,iGAMING TV,1682,ES,16369,0,44612,2019-01-25T01:33:14.000Z,QAQ2Dg1PmD0,NERF WAR: BOAT RC BATTLE SHOT,9457266
Autos & Vehicles,UC4Tklxku1yPcRIH0VVCKoeA,Quantum Tech HD,327,ES,2129,0,5544,2019-01-28T18:01:21.000Z,KoHmBuReipI,Highly Ingenious Workers That You Need To See ▶7,1786140
Autos & Vehicles,UC6HLPq1KVU8NIaFPeQIhJtg,UnivisionAutos,657,ES,188,0,7883,2019-01-18T15:49:51.000Z,BfAuOwoEXeo,Lamborghini Countach | Prueba A Bordo Completa,289845
Autos & Vehicles,UC0tPFwjLiRpxSy30ZalTBxw,Joaquin Neuhaus,196,ES,66,0,4186,2019-01-31T17:00:04.000Z,W28huqbo0cA,HICE PEDAZOS MI AUTO PARA PINTARLO !,60028
Autos & Vehicles,UCsqjHFMB_JYTaEnf_vmTNqg,Doug DeMuro,5307,ES,551,0,18474,2019-01-31T16:57:04.000Z,A8Az8mlYYmk,Here's Why the Audi RS5 Sportback Is My Favorite New Audi,614934
Autos & Vehicles,UCUhkLR2YOMtWF44kSb-TxyA,Family GamesTV,,ES,,0,,2019-01-05T06:26:43.000Z,Uf8kpZGSUqk,Esma and Asya  holiday preparation- fun kid video,21552888
Autos & Vehicles,UCTlQW7r2D2S-4c3V-wlDunQ,Flowstreet,283,ES,90,0,3338,2019-01-26T19:15:56.000Z,JXgLW6rMTDM,ESTE LAMBORGHINI HURACAN PERFORMANTE ES INCREIBLE!! PRUEBA + REVIEW!! Flowstreet X RentCarDeluxe,46080
Autos & Vehicles,UCDvtCV47PP-5FUfd0NAHP5g,El Dios De los Autos,1130,ES,1621,0,9629,2019-01-23T22:45:05.000Z,6Lw-ljT3aJ0,7 AUTOS MUY BARATOS QUE PARECEN CAROS,392792
Autos & Vehicles,UCSmrKgWDGSlTypALaD-tWhA,Dorian Popa,939,ES,255,0,14833,2019-01-31T05:52:27.000Z,LcNVxbkrmZc,MI-AU FURAT OGLINZILE DE LA MASINA ‼️,276180
Autos & Vehicles,UChQ9IdwPziDzZOFYerkW8Yg,Markos MicZ,150,ES,127,0,1079,2019-01-24T18:00:03.000Z,_atJKmfNmiw,RESTAURAR TUS FAROS QUEMADOS EN 20 MINUTOS!!,27917
Autos & Vehicles,UCMxz0bHhctMWzalnOq-T5gg,Play Time. Vídeo para niños,9,ES,40,0,72,2019-01-30T09:24:36.000Z,l5yALMJV6Rg,Crusher cayó en la piscina. Camiones monstruos. Coches para niños.,56898
Autos & Vehicles,UCtVmCA5qjxCiktUd3dZu5hg,Senya ToysReview,818,ES,25859,0,57182,2019-01-10T05:00:21.000Z,0RssAibYGpA,POLICE BABY Pretend Play with Police Cars Unboxing and Playing with TOYS,24970601
Music,UCPTQlbt5SZO_SpYvC4Ygl-A,CTanganaVEVO,2636,ES,4169,0,95549,2019-01-24T13:00:14.000Z,d0oLWETQS4s,"C. Tangana, Alizzz - Pa' Llamar Tu Atención (Video Oficial) ft. MC Bin Laden",3064555
Music,UC9TO_oo4c_LrOiKNaY6aysA,Daddy Yankee,40442,ES,23656,0,827999,2019-01-24T04:06:52.000Z,DiItGE3eAyQ,Daddy Yankee & Snow - Con Calma (Video Oficial),39409026
Music,UCmBA_wu8xGg1OfOkfW13Q0Q,Bad Bunny,48591,ES,66564,0,815022,2019-01-23T19:00:28.000Z,bg64AFnRnkc,Caro - Bad Bunny ( Video Oficial ),26472584
Music,UC05eluGxsI8_xf5uRC-J26Q,AnuelVEVO,109329,ES,128263,0,2545971,2019-01-15T05:00:01.000Z,gFZfwWZV074,"Anuel AA, Karol G - Secreto",162476690
Music,UCGSN_cIgIcBYZhumot7LXhg,LolaIndigoVEVO,5569,ES,4381,0,126719,2019-01-22T15:40:14.000Z,5DuDgDbLR6o,Lola Indigo - Fuerte,3660622
Music,UCLp8RBhQHu9wSsq62j_Md6A,LuisFonsiVEVO,11489,ES,7907,0,262026,2019-01-23T17:00:11.000Z,sKlA0A3ufpc,Luis Fonsi - Sola,14367987
Music,UCDGmojLIoWpXok597xYo8cg,BillieEilishVEVO,133015,ES,26239,0,1545647,2019-01-30T17:00:03.000Z,HUHC9tYz8ik,Billie Eilish - bury a friend,12378772
Music,UCy2bCk5KnIfjmWYFHMZcd5w,RosaliaVEVO,7603,ES,11843,0,98052,2019-01-22T16:57:46.000Z,vy4lZs8fVRQ,ROSALÍA - DE AQUÍ NO SALES (Cap.4: Disputa),2405801
Music,UC18o27DtL0s0sBeTrJUCQ_Q,LericaVEVO,4921,ES,1593,0,55005,2019-01-17T23:00:03.000Z,cpuD-JxHMqc,"Lerica, Belinda - Un Traguito",3664644
Music,UCzpdfKDSMeO2Ai2t_x2Ro9A,KevinRoldanVEVO,5484,ES,5493,0,185215,2019-01-25T05:00:00.000Z,2OI4JehOe88,"Kevin Roldan, Zion & Lennox - PPP (Remix)",5335799
Music,UCwhR7Yzx_liQ-mR4nMUHhkg,ThaliaVEVO,34292,ES,43400,0,222611,2019-01-30T04:57:43.000Z,PjLNpTMmRZw,"Thalía, Lali - Lindo Pero Bruto (Official Video)",5716766
Music,UC3Df9-SvQY9BbfCmyvR0J5A,SebastianYatraVEVO,28346,ES,13443,0,847505,2019-01-18T05:00:08.000Z,ghAvJMxE1qo,"Sebastián Yatra, Reik - Un Año",56776122
Music,UCDCCLsZ0OBG8Dt-3JMc3hkA,Big Beat Records,1268,ES,2385,0,48381,2019-01-18T16:00:03.000Z,ZaxeEijF7iA,Slushii - Never Let You Go (feat. Sofia Reyes) [Official Music Video],6173652
Music,UC_Av98lDjf5KvFib5elhpYg,RauwAlejandroTv,3111,ES,2957,0,153130,2019-01-25T14:30:49.000Z,IstaZBSbR0s,Rauw Alejandro X Nicky Jam - Que Le Dé (Video Oficial),6396156
Music,UCj0bxVhDQ39Cy1PU2Kqmxwg,LeivaVEVO,246,ES,193,0,10292,2019-01-25T08:00:04.000Z,cta2jW0Odes,Leiva - Nuclear (Lyric Video),413850
Music,UCRNNCO7LzMkCYHZaajB6HIQ,Original Elias,570,ES,368,0,8935,2019-01-31T11:00:03.000Z,MtVWgah-7WE,ORIGINAL ELIAS con Moncho Chavea y Bandaga - CULPABLES (Videoclip Oficial),127097
Music,UCjIA3wwhi0QjSOXAZwOXbPA,Ozuna,10520,ES,3005,0,142290,2019-01-31T19:59:27.000Z,NhJXHVOBCeI,Ozuna- Cama Vacía (Video Oficial),2469884
Music,UCzmZtDoRh0zRTTuxiw3zJZg,Rels B // Flakk Daniel,2696,ES,434,0,63943,2019-01-31T19:04:18.000Z,enIOVVtuBNg,Rels B - HEY SHORTY! (Video Oficial),428185
Music,UC5qFAfEOzoaSOS6At8ixYoA,MelendiOficialVEVO,1078,ES,413,0,33039,2019-01-30T16:57:44.000Z,gCloTZq-rcU,Melendi - El Cielo Nunca Cambiará,401468
Music,UCoXZokxZ3jrsgDMHPaEi8pw,AlvaroSolerVEVO,3483,ES,1233,0,80399,2019-01-25T14:57:45.000Z,WPvOxZrVey0,Alvaro Soler - Loca,1675185
Music,UC1R8FARF5_LKkZ-w05Yqwug,SilvestreDangondVEVO,4029,ES,6583,0,148336,2019-01-25T07:57:44.000Z,dUtEIYj4BHs,"Silvestre Dangond, Maluma - Vivir Bailando (Official Video)",5840839
Music,UCoqXroOy83yXSTvuv7c20Ig,Ana Guerra - Topic,223,ES,182,0,5361,2019-01-24T10:18:44.000Z,qwlzCd411X0,Con Una Mirada,235073
Music,UC46TVKqBkiTT85ddkJDdK3w,FARRUKOVEVO,5886,ES,6454,0,179156,2019-01-17T23:59:02.000Z,HIHahVfa2aA,Farruko - Nadie (Official Video),23978723
Music,UCcN-NDV03eHs6oLd1pe2r8w,KhalidVEVO,1660,ES,3874,0,90013,2019-01-11T05:00:03.000Z,u3oJYFczNrM,Khalid & Kane Brown - Saturday Nights REMIX (Audio),8761725
Music,UC6pjHMC4QXMi4llCCjtDXWg,Lil pump,57233,ES,22387,0,531626,2019-01-31T16:58:45.000Z,ksX_Xkf3Ryg,"Lil Pump - ""Racks on Racks"" (Official Music Video)",3847557
Music,UCBQZwaNPFfJ1gZ1fLZpAEGw,twenty one pilots,71608,ES,8253,0,939088,2019-01-23T02:49:28.000Z,eJnQBXmZ7Ek,twenty one pilots - Chlorine (Official Video),14060943
Music,UC98xNCw0IbVamYucnjMdu5g,CarlosRiveraVEVO,6041,ES,3200,0,167150,2019-01-18T08:00:11.000Z,uxq0zBPBfUk,Carlos Rivera - Sería Más Fácil,13141354
Music,UCEU5ZK7DwN9ppqPFJiGah3A,ElAlfaElJefeTV,10315,ES,6393,0,131087,2019-01-25T16:00:05.000Z,ZuZV-OPz0xA,El Alfa El Jefe Ft. Diplo - TecnoBow (Video Oficial),3022747
Music,UCaHNFIob5Ixv74f5on3lvIw,CalvinHarrisVEVO,4318,ES,3426,0,181545,2019-01-25T15:00:10.000Z,ir6nk2zrMG0,"Calvin Harris, Rag'n'Bone Man - Giant (Official Video)",6396139
Music,UC9HH6MEs1k3iuzx61GiUqcg,camilaVEVO,4475,ES,3309,0,163313,2019-01-25T00:58:18.000Z,a9kpM428afA,Camila - Te Confieso,9552389
Music,UCkKJHCm0yfSNzovOtyABAGw,Stelars TV,422,ES,118,0,9079,2019-01-21T14:01:15.000Z,Yzz6zoiN8NM,MIRANDA ❌ NADAL015 - DEMONS (PROD. XINKOA),231733
Music,UCSdEqkge-VSZx-Mn7BPbR6A,NachVEVO,5875,ES,1396,0,98168,2019-01-17T23:00:03.000Z,uS4scGcAucY,Nach - Los Zurdos Mueren Antes,1760206
Music,UCYkVIry5tpXGNg_8Mjg0jZA,Demarco Flamenco,369,ES,142,0,5109,2019-01-31T22:58:17.000Z,PwG3jDsm5Z8,Demarco Flamenco - Te entiendo (Videoclip Oficial),44722
Music,UCLuHOvsT_LbOGVjqmXudvBg,C. Tangana - Topic,131,ES,307,0,3554,2019-01-23T10:16:20.000Z,zGvsCHaVF7k,Pa' Llamar Tu Atención,134964
Music,UCu59H8LNti6mwvcGRMge5PA,Natti Natasha,19264,ES,29138,0,335956,2019-01-11T02:12:19.000Z,ceJ-t_naYHQ,Natti Natasha - Pa' Mala YO [Official Video],37211472
Music,UChmTwFVk7a4cUtngL5rWyjw,SkyRompiendoVEVO,1887,ES,4366,0,97409,2019-01-18T04:57:50.000Z,y1xFtCHcito,"Sky, J. Balvin, Jhay Cortez - ft. MadeinTYO “Bajo Cero” [Official Video]",17119481
Music,UC0VOyT2OCBKdQhF3BAbZ-1g,ArianaGrandeVevo,30154,ES,10707,0,448804,2019-01-18T05:00:02.000Z,M84fFXooS5w,Ariana Grande - 7 rings (Audio),15312089
Music,UCEOhcOACopL42xyOBIv1ekg,LilWayneVEVO,76556,ES,35433,0,1027768,2019-01-23T05:00:01.000Z,fkLLeOCOQ3w,Lil Wayne - Don’t Cry ft. XXXTENTACION,18353130
Music,UCJD6uhnBA8eppY5QmQfJZwA,Oques Grasses,68,ES,30,0,1703,2019-01-23T22:56:45.000Z,mj1ycQOY77o,OQUES GRASSES – IN THE NIGHT (Chapt 2. Fans del Sol),157461
Music,UCakqwhv9V-7nzEXGQhckwEA,TraeThaTruthVEVO,7597,ES,10728,0,117304,2019-01-14T21:39:32.000Z,wlyRFZWB5P0,"Trae tha Truth - I'm On 3.0 (Official Video) (feat. T.I., Dave East, Tee Grizz...",10115383
Music,UCGkX_HCD_T5XOwxi_KR6YoQ,SonySoundtracksVEVO,225,ES,117,0,16887,2019-01-24T08:00:05.000Z,lDDlf3yu8M0,"Tessa Thompson - I Will Go to War (From ""Creed II"" Soundtrack)",522945
Music,UC3Pa0DVzVkqEN_CwsNMapqg,SamSmithWorldVEVO,11229,ES,2479,0,265790,2019-01-29T08:00:00.000Z,av5JD1dfj_c,"Sam Smith, Normani - Dancing With A Stranger",4102871
Music,UCPOXXkzXyHRcRY3Nz6vWw4g,Chenoa,495,ES,66,0,3339,2019-01-31T22:58:15.000Z,8iHKglSlCts,Chenoa - A Mi Manera (Videoclip Oficial),22785
Music,UCM9r1xn6s30OnlJWb-jc3Sw,XXXTENTACION,55409,ES,3938,0,474260,2019-01-23T05:00:02.000Z,XugXU6jaMv8,XXXTENTACION - Sauce! (Audio),7645148
Music,UCK4rdL7CV2mdbJK_Ml9hxYA,BustamanteVEVO,884,ES,298,0,11524,2019-01-17T23:00:03.000Z,tNaRBVTzOko,Bustamante - Héroes,501704
Music,UCbGmbLGPhxIlp1JF4tybiAg,JuanesVEVO,4576,ES,9450,0,163098,2019-01-11T05:00:04.000Z,lsN2qo0mE4Y,Juanes - La Plata ft. Lalo Ebratt (Official Video),29342222
Music,UCpx_k19S2vUutWUUM9qmXEg,ImagineDragonsVEVO,23959,ES,7585,0,520782,2019-01-24T15:58:49.000Z,I-QfPUz1es8,Imagine Dragons - Bad Liar,9438978
Music,UCQu60Cj3TnDkP0VsqI8X2Qw,JuanchoMarquesVEVO,295,ES,243,0,10609,2019-01-18T11:00:11.000Z,sdCUBdFcFn8,Juancho Marqués - Quema (feat. María José Llergo),309092
Music,UCweOkPb1wVVH0Q0Tlj4a5Pw,1theK (원더케이),24259,ES,5066,0,289541,2019-01-30T09:00:03.000Z,ZvhpjERxJlQ,[MV] CLC _ No,2814732
Music,UCIVux4dBPIVNp_TJkEgVo6A,Jamby El Favo,1150,ES,711,0,28917,2019-01-25T05:00:00.000Z,9-oJFhV80W0,Jamby El Favo & Lil Geniuz - TU SI (Video Oficial),655474
Pets & Animals,UCc6ijhSlqKeUiyTmb996Rtg,patty dragona,3077,ES,772,0,22730,2019-01-29T19:00:04.000Z,snE-PHSvh9Q,CELEBRAMOS EL CUMPLEAÑOS DE THAYSON Y THULA SE CAGA DE EMOCION,252989
Pets & Animals,UCP2nIE2r-0oI7cgFrytS6hA,Wine XD,5944,ES,533,0,30738,2019-01-27T15:56:23.000Z,77B9tG2g-hw,HAGO DOS RECETAS CON PATATAS,494471
Pets & Animals,UCqJ5zFEED1hWs0KNQCQuYdQ,Mikecrack,10160,ES,2007,0,75205,2019-01-26T19:11:33.000Z,k81tqVE1qs4,¡ESTE PERRO ES MUY LISTO! 🏆😱 MIKECRACK DOBLANDO PERROS #11,1338357
Pets & Animals,UC0YFjwJc3b1otDerdv6CfWA,XpressTV,148398,ES,1236,0,124594,2019-01-28T19:31:07.000Z,oqm5R1uR--A,¿Cuál es el comentario con más likes en Youtube? (PyR),1597381
Pets & Animals,UC_zM6HH4Y9G1OCNA-ETlJlw,Los juguetes de JJ en familia,360,ES,168,0,1536,2019-01-25T18:55:02.000Z,MYJr6fgPuwg,NIÑERA por un dia de un MONO y una bebe REBORN - Los Juguetes de JJ en familia,160257
Pets & Animals,UCZa48HasUkTB9yW8LK5HUgw,CuriosoBen,9572,ES,1580,0,108423,2019-01-27T17:58:18.000Z,C__-FQKGXTs,10 Curiosidades Compartidas Por Mis Suscriptores | Parte 4,1525078
Pets & Animals,UCYiGq8XF7YQD00x7wAd62Zg,JuegaGerman,290316,ES,5930,0,749136,2019-01-22T00:09:03.000Z,05E8XqtrOzA,Adios Mi Pequeño Amigo,4008899
Pets & Animals,UCMPQu4lx_wy55Hi6F2qgiZA,Las Aventuras de Dani y Evan,372,ES,967,0,5729,2019-01-19T21:09:13.000Z,nFMAkXBuzvc,DESAFIO DANI y EVAN HOT WHEELS T-REX SUPER COLOSAL Jurassic World,1296717
Pets & Animals,UCqUy_GFmHnZpoGdBAB2YpsA,Ligado no Desconhecido,853,ES,3372,0,32720,2019-01-15T13:00:09.000Z,y2Fu3ZNfyL8,Momentos incriveis capturados por Câmeras #7,5451039
Pets & Animals,UCuTSm59-_kap6J7Se-orUVA,Animal Planet Latinoamérica,396,ES,296,0,12888,2019-01-19T22:00:05.000Z,I7h2SdKOUYY,Animales que te puedes encontrar bajo el agua | Wild Frank en México | Animal Planet,550213
Pets & Animals,UCWAD7Wy4Jz4PBv-O7k8MgjA,Las Aventuras de Lana,383,ES,502,0,5305,2019-01-23T18:27:42.000Z,NHsbiIkwDXs,NO ATROPELLES LA CAJA INCORRECTA / Reto Lana,599039
Pets & Animals,UC8IUP0ghLkGvSunnrnb8oeQ,Bé Cá Đồ Chơi,324,ES,30818,0,68412,2019-01-08T10:00:03.000Z,kB5Nr7CFksQ,Dinosaur Walking and Laying Eggs Toys Learn Colors & Numbers for Children F413V,31042743
Pets & Animals,UCAB3buuWw0yMx9ca_rWwQiA,Un Poco De Todo,1653,ES,1254,0,39273,2019-01-25T19:15:00.000Z,nNLKwubVaSQ,La Triste Realidad de los Cajeros,917829
Pets & Animals,UCLUH1uJS8ILYu5FPgCtEPQA,Silvia Sánchez,84,ES,74,0,1745,2019-01-30T15:30:01.000Z,pE97-eV6bMA,MI GATO DECIDE MI SLIME 😻 My Cat picks my slime - Silvia Sánchez,22783
Pets & Animals,UCr45QYt2qu3Hv89xMLvv7UA,Xuri Fenton,617,ES,244,0,5541,2019-01-30T16:04:08.000Z,L7otCyLHcP4,Mi GATO REACCIONA a mi MI NUEVA MASCOTA !!!! 🐱😍,41121
Pets & Animals,UCccPi6Q_wkNVIZHIXRkj5aA,PINO Y ARES,605,ES,180,0,4172,2019-01-30T15:20:12.000Z,evaQegx_HqQ,NUEVO MIEMBRO EN LA FAMILIA !!!,87473
Pets & Animals,UCjuZcVkd2Aac246DJrjt8Nw,Stern DuTube,284,ES,316,0,5657,2019-01-23T12:00:07.000Z,SO5Ese3-K1Y,Die besten Videos 2018 (Teil 8) || ✪ Stern DuTube,462799
Pets & Animals,UCVahH6dIcO_pI2yZyqYhF0w,Wasabi Humor,151,ES,54,0,4560,2019-01-27T14:03:43.000Z,2W15k4EoLnk,Virus vs Antivirus - Doblando a mis gatos,37303
Pets & Animals,UCOhHFq20n5Crcg-13BM7v_w,مربوحة Marbouha TV,3296,ES,435,0,12604,2019-01-26T16:03:22.000Z,jv8JgLt4Vvs,لالة حادة وجدات فاش تمخض🤣العجلة صدقات عجل😂تاق فيها و مشالو مليون,281314
Pets & Animals,UCTrpQ1vLvomyh8CDzoTJxgQ,Survival Wilderness,388,ES,2736,0,6027,2019-01-19T16:21:57.000Z,h0Ocvznc-Lc,Brave Boys Found Three Baby Wild Dog Home In The Cave That Lose Their Mum   How to Feed Wild Dogs,1921348
Pets & Animals,UCkJaQIwxE8uXeaoKII1Rmyg,KH Wildlife,2201,ES,6609,0,17869,2019-01-06T10:45:30.000Z,937UavW7VUw,Primitive Technology: Boys Found Five Cats From Komodo Dragon Attack - Komodo Dragon Stalks Cat Home,5335346
Pets & Animals,UCsmAVPxeHaQM0Oj-RgAXCYQ,Factoría de Diversión,1272,ES,1270,0,9726,2019-01-13T18:00:03.000Z,N_JLa2gx6iE,1 MINUTO para AGARRAR TODO lo que QUIERA para mi NUEVA MASCOTA 🐶 Mi PERRITA LARA,578897
Pets & Animals,UCUm9sjKZiAJLWuIgNZWOCLA,Me Llamo Dani,2108,ES,797,0,15408,2019-01-25T23:57:09.000Z,MXGmuUxIMls,¿¡APRENDE LA BEBE A NADAR!? LYNA Y YO LE INTENTAMOS ENSEÑAR TRUCOS,365922
Pets & Animals,UCzzJ6gx-RPibuPbTCyHy51w,FlexVega,2572,ES,237,0,23516,2019-01-30T18:11:55.000Z,9y-70vWDX7Q,¡DEJO A MIKECRACK SOLO EN CASA Y PASA ESTO! 😱😠 | DOBLANDO MAPACHES #1,231313
Pets & Animals,UCJnoRo2qexJSqG4_p7mh83Q,EL MUNDO DE LAS HORMIGAS,778,ES,122,0,5186,2019-01-29T15:26:14.000Z,5X575pXGloA,"Documental de Hormigas | Yaya la ABUELA hormiga . 
1 AÑO y 8 meses después.",49623
Pets & Animals,UCyfZleh4w7buTzi0WfY8WqA,Kruger Sightings,1033,ES,285,0,4527,2019-01-29T08:16:17.000Z,kyJUQuaECrg,How Not to Wake Up a Lioness!,1413066
Pets & Animals,UCxIhTKD0jYrGAIJ1AzqmWGw,ANNA & JUNIOR,,ES,,0,,2019-01-19T09:00:07.000Z,tVGKT4TcAQQ,Anna convierte a Junior en un bebé y él no quiere Vídeos de niños,273466
Pets & Animals,UC6XsGITnBjsoD6n0xI4nT2A,tortugaadiction,998,ES,255,0,9478,2019-01-24T18:00:00.000Z,CVUD3VCOZV4,Rescate de carpas y ranas🐟🐸,261151
Pets & Animals,UCbrd1vu4_7qIE6IPV_dA-OA,GENIAL,832,ES,198,0,5232,2019-01-30T06:13:43.000Z,BzNbA_J8nD4,¿Por qué las ballenas se convirtieron en el animal más grande de todos los tiempos?,98627
Pets & Animals,UC6oE949Fgi_OXqztyGTJjXg,Toy Art,184,ES,702,0,2105,2019-01-29T00:00:02.000Z,Vpm016vHBU0,Coloring 8 birds | Painting for toddlers and drawing for kids,889622
Pets & Animals,UC10qEiwZ8bX73Q4gX6KSpTg,Кот Батон,467,ES,3561,0,7016,2019-01-16T11:57:38.000Z,NozjfgNuekE,Кот Батон вяжет кошечку №0068,4415400
Pets & Animals,UCxlkn7BHokmlHOeLkhUfC8Q,Animal Lovers,2403,ES,1144,0,57813,2019-01-18T14:37:37.000Z,8N8HPGgsFgM,Funny Parrots Videos Compilation cute moment of the animals - Cute Parrots #3,2347971
Pets & Animals,UCPDis9pjXuqyI7RYLJ-TTSA,FailArmy,622,ES,1069,0,14959,2019-01-18T17:00:07.000Z,VqgsDcNN-x8,Field Goal Fail: Fails of the Week (January 2019),1449509
Pets & Animals,UCrdt0afUIkvx_afZV4CUiHg,milperthusky,6708,ES,814,0,50733,2019-01-30T13:43:03.000Z,OD8mBbmrQT4,Funny Male v Female Husky Reaction to me Crying!! (PRANK) (BEST REACTIONS EVER),1196721
Pets & Animals,UCttB9sj5isxf4Ai2y5cJNIA,SoRPReSaS FeLiCeS Y JuGueTeS DiVeRTiDoS,2795,ES,410,0,8341,2019-01-24T21:19:35.000Z,DlNsUNN4eu4,Mi perro decide mi SLIME,190806
Pets & Animals,UCd78H0ok2gRAb6g6pGdFdGQ,Wefere,1646,ES,209,0,9092,2019-01-27T23:00:02.000Z,gyp_6gO3wIM,8 Animales con costumbres que tu no tienes,121039
Pets & Animals,UCHsRtomD4twRf5WVHHk-cMw,TierZoo,5451,ES,327,0,53494,2019-01-26T16:07:49.000Z,VVh6EkYwIGU,The Ice Age Tier List,873284
Pets & Animals,UCgltr7AvpfGf-sEnIdBKZXQ,upsocl.com,528,ES,43,0,4850,2019-01-28T18:00:06.000Z,zu2s2M_ILMA,Rescate de perro que grita desesperado por ayuda,134851
Pets & Animals,UCAJhCZEpoFhd2q6RjxKyxhA,prestige thies,186,ES,91,0,984,2019-01-23T01:40:04.000Z,47E62C64ns4,BALLA GAYE 2 Analyse le combat avec MODOU LO,144740
Pets & Animals,UC9gFih9rw0zNCK3ZtoKQQyA,JennaMarbles,47397,ES,10861,0,393388,2019-01-24T06:02:13.000Z,xf0Mi3kWKhY,I Filmed My Dog Whenever He Cried Or Was Nasty For 24 Hours,7062219
Pets & Animals,UCONd1SNf3_QqjzjCVsURNuA,AntsCanada,17214,ES,14568,0,40729,2019-01-26T13:38:08.000Z,iTlR1rWStbk,ANGEL OF DEATH: Why I Sent a Creature to Kill My Ants,1364198
Pets & Animals,UCqeekxc7CKRYHNV9PVV_HCQ,Howl Of A Dog,1125,ES,42,0,13759,2019-01-31T16:05:09.000Z,u5ByXqgf-7o,Cold and Hungry This Friendly Dog Was Waiting For Someone To Save Her,203094
Pets & Animals,UCINb0wqPz-A0dV9nARjJlOQ,The Dodo,701,ES,86,0,10885,2019-01-29T21:00:00.000Z,8QkgOorhwR0,5 Reasons Why Big Dogs Are The Best | The Dodo,281998
Pets & Animals,UCdC0An4ZPNr_YiFiYoVbwaw,Daily Dose Of Internet,16668,ES,883,0,95641,2019-01-23T22:54:41.000Z,sHuLTN49rJw,Diver Discovers Tadpole Paradise,2469745
Pets & Animals,UCuGUzjMcIoC8AxflXF2S3mA,Rachaman TOY 라차맨 토이,48,ES,1305,0,3027,2019-01-21T07:00:07.000Z,xvpyovlT9L4,The brave dinosaurs swallow the evil villain deliciously. ❤️ Rachaman Toy,1784074
Pets & Animals,UCMSWUqbO7d5nx0Qd9JZghbA,Luttetv.com,76,ES,35,0,355,2019-01-26T22:08:13.000Z,hEkZbf7w3P0,Les meilleurs combats de la saison  avec des chutes spectaculaires,39841
Pets & Animals,UCVBRDBnJ9YqBptQT3FK4wtQ,Động Vật Quanh Ta 2.0,764,ES,3214,0,13986,2019-01-16T09:37:01.000Z,0MK9Ibp-HX4,Cầy Mangut nỗi khiếp sợ tột cùng của Rắn Hổ Mang,6249128
Pets & Animals,UCBRs4W7eR9adSORTbcRfsng,Yapura Meri,965,ES,31,0,9128,2019-01-30T20:37:28.000Z,QmI970DG6pA,♥ MUDANZA PLUS ♥ Chosty is in the house,38829
Pets & Animals,UCFTQHUTHcshtMNO9nkCecgg,Top View Viral,97,ES,284,0,3123,2019-01-22T17:06:28.000Z,Q9oTZWpNV6o,7 Perros Completamente Negros Que Son Únicos En El Mundo,399021
Pets & Animals,UCWDGyt5hy6UA6Br-hAar03A,El Robot de Colón,317,ES,68,0,4852,2019-01-26T18:03:12.000Z,SF9xNm_eh44,Qué Pasa con los Picozapatos l Mini Documental,47221
Sports,UCi9gZnvjkEq_iDPnQv9zlNQ,LaCopa,691,ES,293,0,4935,2019-01-30T00:22:52.000Z,HZaQZwbom54,Resumen de Valencia CF vs Getafe CF (3-1),501614
Sports,UCTv-XvfzLX3i4IGWAm4sbmA,LaLiga Santander,305,ES,293,0,4344,2019-01-27T23:00:49.000Z,QZfsFSoyvO8,Resumen de RCD Espanyol vs Real Madrid (2-4),429632
Sports,UCZKSd0wkky_a82Yj7t1vxIA,FCBComps10,1728,ES,1101,0,20876,2019-01-30T22:59:45.000Z,jEPyPaE_DdE,Barcelona vs Sevilla 6−1 All Gоals & Extеndеd Hіghlіghts 30/01/2019 HD,2647600
Sports,UCS6Y-E3Rwm3XXOfSi4RDnBQ,El Chiringuito de Jugones,1359,ES,676,0,6903,2019-01-31T01:56:47.000Z,hXeyKOflhvg,"JUANMA LLEGÓ, VIO y SUSURRÓ a SORIA: ""España sabe de qué vas... ¡QUE ERES DEL BARÇA...!""",343501
